account_id,report_date,age,employment_status,marital_status,dependents,region,internal_score,dpd,credit_utilization,macro_gdp_growth,macro_unemployment,macro_interest_rate,stage,pit_pd_12m,default_flag
3816,2028-06-12,29,Self-Employed,Single,3,East,727,51,0.86,2.1,5.06,2.73,2,0.11754999999999999,0
3817,2028-06-13,28,Employed,Married,1,North,444,36,0.13,2.07,5.39,2.62,2,0.19024999999999997,0
3818,2028-06-14,65,Employed,Married,1,South,810,112,0.37,2.66,2.46,2.81,3,0.07819999999999999,0
3819,2028-06-15,37,Self-Employed,Single,1,North,842,119,1.36,0.13,5.68,3.2,3,0.1116,0
3820,2028-06-16,37,Unemployed,Single,3,South,808,14,0.69,2.02,4.66,2.74,1,0.0961,0
3821,2028-06-17,69,Employed,Divorced,0,South,519,83,1.34,2.3,3.12,2.95,2,0.15785000000000002,0
3822,2028-06-18,53,Employed,Married,3,West,875,82,0.25,0.32,3.64,2.65,2,0.09124999999999998,0
3823,2028-06-19,52,Unemployed,Married,0,North,375,64,0.31,0.3,7.36,3.24,2,0.23504999999999998,0
3824,2028-06-20,28,Employed,Married,1,West,618,67,0.53,1.17,4.34,2.95,2,0.1505,0
3825,2028-06-21,39,Employed,Single,2,West,337,2,0.55,1.26,7.29,2.38,1,0.23459999999999998,0
3826,2028-06-22,58,Retired,Widowed,1,North,865,71,1.12,2.04,3.56,2.94,2,0.07615,0
3827,2028-06-23,23,Self-Employed,Married,4,South,813,104,0.9,1.87,4.14,3.12,3,0.09375,0
3828,2028-06-24,25,Employed,Single,0,East,545,107,0.83,3.17,4.38,2.79,3,0.14895,0
3829,2028-06-25,33,Employed,Married,2,North,439,4,0.9,1.62,6.16,1.96,1,0.19984999999999997,0
3830,2028-06-26,67,Employed,Married,1,West,557,8,1.1,1.64,5.37,3.63,1,0.16620000000000001,0
3831,2028-06-27,66,Employed,Single,2,West,680,0,1.34,3.0,5.25,2.5,1,0.12125,0
3832,2028-06-28,51,Unemployed,Married,3,South,777,118,0.62,0.1,6.56,3.31,3,0.13255,0
3833,2028-06-29,36,Employed,Single,0,West,484,106,1.2,3.77,5.91,2.81,3,0.16585,0
3834,2028-06-30,52,Unemployed,Single,4,East,602,29,0.74,0.48,2.96,2.95,1,0.1545,0
3835,2028-07-01,42,Retired,Married,3,West,793,70,1.08,3.02,6.43,2.9,2,0.09870000000000001,0
3836,2028-07-02,49,Employed,Single,2,South,463,85,1.31,2.84,3.39,3.5,2,0.1678,0
3837,2028-07-03,42,Employed,Married,1,North,502,19,0.05,3.57,6.48,3.12,1,0.16620000000000001,1
3838,2028-07-04,63,Employed,Widowed,0,South,707,92,0.82,1.29,5.66,3.07,3,0.13365,0
3839,2028-07-05,23,Retired,Single,4,West,509,26,1.48,2.04,5.85,2.39,1,0.1766,0
3840,2028-07-06,30,Unemployed,Married,1,South,400,88,0.74,0.85,4.34,3.75,2,0.2082,0
3841,2028-07-07,62,Employed,Married,4,West,745,109,1.3,1.94,3.38,2.24,3,0.10625,1
3842,2028-07-08,41,Self-Employed,Married,0,South,860,98,0.28,1.9,4.77,3.65,3,0.08485000000000001,0
3843,2028-07-09,36,Self-Employed,Married,2,North,667,90,0.91,3.55,5.44,2.09,3,0.11995,0
3844,2028-07-10,32,Retired,Single,4,West,538,62,1.31,2.54,5.86,3.91,2,0.16440000000000002,0
3845,2028-07-11,22,Employed,Married,0,East,590,74,0.65,1.97,4.23,3.21,2,0.14895,0
3846,2028-07-12,61,Employed,Married,4,East,671,80,0.73,1.95,3.99,2.74,2,0.12769999999999998,0
3847,2028-07-13,44,Unemployed,Widowed,1,East,730,30,0.12,1.54,4.52,2.31,2,0.1197,0
3848,2028-07-14,55,Employed,Single,4,East,579,81,0.06,1.76,6.2,2.99,2,0.16365000000000002,0
3849,2028-07-15,50,Employed,Divorced,1,West,766,18,0.7,2.08,2.29,3.23,1,0.09414999999999998,0
3850,2028-07-16,50,Employed,Single,1,West,615,113,1.27,3.94,4.58,3.03,3,0.12475,0
3851,2028-07-17,67,Employed,Widowed,0,North,376,101,1.4,2.4,3.96,2.8,3,0.19679999999999997,0
3852,2028-07-18,55,Employed,Married,3,South,450,92,0.99,0.96,5.75,2.64,3,0.20165,0
3853,2028-07-19,39,Retired,Married,4,West,695,78,1.24,4.61,6.61,3.59,2,0.10819999999999999,0
3854,2028-07-20,28,Employed,Married,2,East,795,61,1.1,3.03,2.56,2.84,2,0.07875,0
3855,2028-07-21,46,Employed,Single,1,West,596,6,1.05,2.97,5.48,3.19,1,0.1437,0
3856,2028-07-22,69,Self-Employed,Single,3,East,706,100,1.15,1.78,6.33,3.27,3,0.13235,1
3857,2028-07-23,60,Employed,Single,1,North,586,36,0.76,2.8,3.53,2.38,2,0.13815,0
3858,2028-07-24,27,Employed,Single,3,South,792,70,0.69,2.3,6.45,2.95,2,0.10625000000000001,0
3859,2028-07-25,50,Unemployed,Single,3,West,835,85,0.24,0.64,3.51,3.66,2,0.0974,0
3860,2028-07-26,27,Unemployed,Married,2,South,755,75,1.27,2.45,5.89,3.15,2,0.1112,0
3861,2028-07-27,23,Self-Employed,Married,3,East,791,7,0.07,0.75,6.76,3.22,1,0.12355,1
3862,2028-07-28,21,Self-Employed,Single,2,East,308,56,0.4,2.3,3.86,2.79,2,0.2143,0
3863,2028-07-29,56,Employed,Divorced,0,South,431,81,0.78,2.39,4.6,3.54,2,0.18635,0
3864,2028-07-30,45,Retired,Married,1,North,376,27,1.46,1.09,6.67,3.98,1,0.22344999999999998,0
3865,2028-07-31,57,Employed,Widowed,2,South,430,81,1.18,2.12,1.45,2.61,2,0.17354999999999998,0
3866,2028-08-01,21,Unemployed,Married,1,South,711,94,0.55,2.59,5.73,3.39,3,0.12000000000000002,1
3867,2028-08-02,35,Employed,Single,4,West,389,16,1.07,1.49,7.7,2.31,1,0.22135,0
3868,2028-08-03,57,Retired,Married,0,West,797,86,1.4,2.46,0.53,3.3,2,0.0738,1
3869,2028-08-04,33,Unemployed,Married,4,East,653,10,0.81,3.27,6.62,3.22,1,0.13215,0
3870,2028-08-05,60,Unemployed,Single,4,West,570,14,0.69,2.84,6.24,2.43,1,0.15530000000000002,1
3871,2028-08-06,28,Employed,Single,3,North,691,29,0.83,1.69,4.92,3.46,1,0.12995,0
3872,2028-08-07,25,Employed,Single,3,North,731,115,0.47,3.45,5.61,2.5,3,0.1058,0
3873,2028-08-08,29,Self-Employed,Single,4,North,771,94,1.36,2.75,5.37,3.97,3,0.10160000000000001,0
3874,2028-08-09,21,Unemployed,Married,3,East,607,5,1.2,1.83,4.18,3.07,1,0.14585,0
3875,2028-08-10,56,Employed,Married,1,North,807,11,1.06,1.38,6.86,2.92,1,0.11375,0
3876,2028-08-11,55,Retired,Single,3,North,354,86,0.88,2.62,4.99,2.67,2,0.20525,0
3877,2028-08-12,22,Unemployed,Married,4,West,336,60,1.45,3.09,5.59,3.3,2,0.20804999999999998,1
3878,2028-08-13,60,Employed,Married,3,East,354,102,0.45,3.13,3.56,3.17,3,0.193,0
3879,2028-08-14,43,Unemployed,Single,3,South,823,103,0.42,2.62,1.5,3.07,3,0.07055,0
3880,2028-08-15,29,Employed,Single,2,North,762,35,0.36,1.66,3.23,2.62,2,0.10405000000000002,0
3881,2028-08-16,54,Employed,Single,2,West,777,34,1.11,2.57,7.74,2.87,2,0.11374999999999999,0
3882,2028-08-17,66,Employed,Single,4,South,510,66,1.2,1.14,5.97,2.63,2,0.18595,0
3883,2028-08-18,34,Self-Employed,Single,1,North,525,105,0.9,2.29,4.35,2.14,3,0.16260000000000002,0
3884,2028-08-19,24,Unemployed,Single,0,South,306,119,0.98,3.8,5.86,2.93,3,0.2098,0
3885,2028-08-20,50,Employed,Married,0,South,839,91,0.52,0.99,5.63,2.44,3,0.10350000000000001,0
3886,2028-08-21,51,Self-Employed,Married,4,East,511,78,0.06,1.45,2.3,4.01,2,0.16425,0
3887,2028-08-22,58,Self-Employed,Single,1,East,488,76,0.38,2.95,6.27,3.94,2,0.17485,0
3888,2028-08-23,31,Unemployed,Single,1,North,374,62,0.88,1.12,2.14,3.18,2,0.201,1
3889,2028-08-24,55,Employed,Married,1,North,413,82,1.22,3.53,4.06,2.08,2,0.17675,0
3890,2028-08-25,28,Unemployed,Divorced,2,East,450,39,1.17,2.98,3.53,3.23,2,0.17034999999999997,0
3891,2028-08-26,23,Employed,Married,4,North,735,81,0.27,3.02,5.3,2.89,2,0.10755,0
3892,2028-08-27,34,Employed,Married,0,North,383,30,0.08,3.14,5.32,3.56,2,0.19445,0
3893,2028-08-28,33,Employed,Single,1,East,511,36,1.28,0.71,0.49,3.51,2,0.1626,0
3894,2028-08-29,65,Employed,Single,4,South,760,84,0.11,0.92,6.85,2.62,2,0.13005,1
3895,2028-08-30,52,Unemployed,Divorced,0,North,476,102,0.59,3.32,5.09,2.82,3,0.16825,0
3896,2028-08-31,54,Employed,Single,2,West,611,4,0.14,1.69,6.44,2.78,1,0.15755000000000002,0
3897,2028-09-01,65,Unemployed,Widowed,3,East,458,114,0.85,1.93,5.05,2.79,3,0.18645,0
3898,2028-09-02,39,Employed,Married,0,North,485,80,0.55,2.71,5.26,2.21,2,0.17295,1
3899,2028-09-03,58,Employed,Married,0,North,770,82,0.3,2.15,2.85,3.19,2,0.09525000000000002,0
3900,2028-09-04,36,Retired,Single,0,East,608,3,0.89,3.08,3.83,3.04,1,0.13135,0
3901,2028-09-05,22,Unemployed,Married,3,West,545,117,0.55,2.58,4.68,2.84,3,0.15635,0
3902,2028-09-06,60,Employed,Married,1,West,683,25,0.25,1.8,6.04,3.14,1,0.13645000000000002,0
3903,2028-09-07,37,Employed,Single,3,East,341,23,1.05,1.91,4.32,3.16,1,0.21225,0
3904,2028-09-08,54,Employed,Single,0,West,584,38,1.26,2.26,3.92,3.58,2,0.146,1
3905,2028-09-09,62,Employed,Divorced,2,North,599,55,0.41,2.39,3.64,3.45,2,0.13955,0
3906,2028-09-10,36,Unemployed,Married,0,West,735,53,0.28,2.8,5.54,3.52,2,0.11095000000000001,0
3907,2028-09-11,58,Unemployed,Married,2,North,668,37,0.11,2.17,4.86,2.55,2,0.1306,0
3908,2028-09-12,22,Employed,Single,4,South,785,109,0.79,1.92,3.68,2.44,3,0.09795000000000001,1
3909,2028-09-13,22,Retired,Married,2,West,735,53,1.25,1.82,4.71,3.48,2,0.11660000000000001,0
3910,2028-09-14,46,Self-Employed,Married,0,South,727,18,0.38,1.57,3.87,3.85,1,0.1169,0
3911,2028-09-15,33,Employed,Married,3,East,480,93,0.69,3.6,3.53,3.42,3,0.15665,0
3912,2028-09-16,67,Employed,Married,0,West,639,25,0.24,1.13,2.6,3.16,1,0.13695000000000002,0
3913,2028-09-17,51,Self-Employed,Married,0,North,790,51,0.61,0.74,2.96,3.0,2,0.1049,0
3914,2028-09-18,54,Self-Employed,Married,4,West,794,74,0.02,2.89,4.92,4.43,2,0.0922,1
3915,2028-09-19,59,Employed,Single,1,East,462,117,1.37,2.48,1.96,3.42,3,0.1645,0
3916,2028-09-20,23,Employed,Divorced,0,East,857,60,1.01,4.06,3.74,2.9,2,0.05885,0
3917,2028-09-21,28,Employed,Married,4,North,755,102,0.5,1.92,5.97,3.99,3,0.1169,0
3918,2028-09-22,43,Unemployed,Single,3,West,391,66,1.32,1.97,6.47,3.86,2,0.2099,0
3919,2028-09-23,34,Employed,Married,4,South,404,115,0.27,1.18,5.56,2.28,3,0.20999999999999996,0
3920,2028-09-24,47,Employed,Married,4,East,738,21,0.12,2.1,6.22,2.39,1,0.1206,0
3921,2028-09-25,49,Unemployed,Single,2,East,797,16,1.41,0.27,5.03,2.9,1,0.1182,0
3922,2028-09-26,59,Retired,Single,1,North,627,10,0.46,0.11,3.42,3.64,1,0.15425,0
3923,2028-09-27,59,Retired,Married,1,West,840,110,1.4,1.46,6.03,2.71,3,0.10055,0
3924,2028-09-28,21,Employed,Single,3,South,808,38,0.96,2.07,5.73,2.49,2,0.10095000000000001,0
3925,2028-09-29,37,Employed,Married,4,West,550,60,1.47,1.41,4.19,3.41,2,0.16435000000000002,0
3926,2028-09-30,61,Employed,Single,3,West,490,110,1.13,1.42,4.07,2.04,3,0.17865,1
3927,2028-10-01,50,Employed,Married,3,South,346,90,0.16,0.49,4.93,2.82,3,0.22824999999999998,0
3928,2028-10-02,33,Retired,Single,1,North,550,48,1.28,2.63,6.7,2.46,2,0.1647,0
3929,2028-10-03,41,Employed,Single,1,East,363,106,0.22,1.29,4.44,3.0,3,0.21355,0
3930,2028-10-04,39,Employed,Divorced,1,North,619,92,1.04,3.66,0.44,2.53,3,0.10585,0
3931,2028-10-05,39,Employed,Married,0,North,823,60,0.75,1.93,5.65,2.92,2,0.09820000000000001,1
3932,2028-10-06,45,Employed,Single,4,West,591,11,1.06,0.95,3.34,3.21,1,0.15445,0
3933,2028-10-07,42,Unemployed,Single,3,South,328,12,1.15,-0.31,5.67,3.06,1,0.24445,0
3934,2028-10-08,51,Employed,Married,4,East,736,57,1.21,0.77,5.61,2.73,2,0.13135000000000002,0
3935,2028-10-09,37,Employed,Married,3,West,896,10,1.25,1.94,7.31,2.83,1,0.08815,0
3936,2028-10-10,43,Employed,Widowed,3,East,885,63,1.27,-0.38,4.85,4.13,2,0.1018,0
3937,2028-10-11,52,Employed,Widowed,3,West,346,30,0.62,1.21,5.74,3.44,2,0.22509999999999997,0
3938,2028-10-12,30,Employed,Married,3,South,716,10,1.33,1.47,5.2,2.88,1,0.1273,0
3939,2028-10-13,30,Self-Employed,Married,2,East,892,104,1.08,1.26,6.32,3.09,3,0.091,1
3940,2028-10-14,56,Self-Employed,Married,2,East,750,42,1.26,1.42,-0.33,3.23,2,0.09165,0
3941,2028-10-15,28,Unemployed,Married,0,North,854,35,1.48,1.53,3.98,2.62,2,0.08610000000000001,0
3942,2028-10-16,40,Retired,Single,1,West,373,1,0.17,1.21,4.63,3.0,1,0.2128,0
3943,2028-10-17,52,Retired,Single,3,West,352,86,0.56,3.47,5.07,2.46,2,0.19764999999999996,0
3944,2028-10-18,34,Retired,Single,4,West,532,60,1.21,1.38,3.18,2.5,2,0.1641,1
3945,2028-10-19,48,Employed,Single,2,North,499,35,0.13,-0.63,5.44,3.44,2,0.20375,0
3946,2028-10-20,66,Employed,Single,1,North,848,77,0.81,0.36,6.32,3.5,2,0.11100000000000002,0
3947,2028-10-21,44,Employed,Married,0,East,396,100,1.29,2.6,3.96,3.58,3,0.1898,0
3948,2028-10-22,35,Unemployed,Married,1,West,348,48,0.03,2.45,3.54,2.96,2,0.2012,0
3949,2028-10-23,42,Retired,Married,3,West,821,26,1.41,1.47,5.59,2.75,1,0.103,0
3950,2028-10-24,50,Unemployed,Single,1,East,339,11,1.47,0.59,5.24,3.01,1,0.23055000000000003,1
3951,2028-10-25,24,Employed,Single,3,East,452,57,0.48,2.71,5.35,2.1,2,0.18165,0
3952,2028-10-26,33,Retired,Married,2,East,405,92,1.15,0.41,2.82,3.69,3,0.20375,0
3953,2028-10-27,43,Employed,Single,2,South,852,5,0.19,2.37,9.1,1.65,1,0.1038,0
3954,2028-10-28,28,Employed,Married,3,South,510,43,1.16,1.57,1.3,3.49,2,0.1583,0
3955,2028-10-29,38,Employed,Widowed,4,East,501,46,0.72,2.5,6.3,2.51,2,0.17625000000000002,0
3956,2028-10-30,32,Employed,Single,2,North,732,22,1.29,1.49,3.92,3.0,1,0.1167,0
3957,2028-10-31,51,Employed,Single,4,North,864,114,0.32,3.46,9.53,2.57,3,0.09205,0
3958,2028-11-01,34,Employed,Married,3,West,446,73,1.01,0.16,5.66,2.58,2,0.2102,0
3959,2028-11-02,54,Employed,Widowed,3,South,798,97,1.18,2.58,6.6,1.78,3,0.1027,0
3960,2028-11-03,38,Self-Employed,Married,2,South,581,107,0.3,1.65,5.75,2.37,3,0.162,0
3961,2028-11-04,54,Unemployed,Divorced,4,East,609,75,1.23,1.3,1.33,3.46,2,0.1364,0
3962,2028-11-05,31,Self-Employed,Single,3,East,350,95,1.44,3.26,5.17,2.39,3,0.20074999999999998,0
3963,2028-11-06,61,Employed,Widowed,2,East,794,25,0.92,0.98,5.54,2.37,1,0.1144,0
3964,2028-11-07,32,Unemployed,Single,3,East,708,6,1.18,2.23,5.71,2.95,1,0.12425,0
3965,2028-11-08,69,Retired,Single,1,East,572,31,0.8,2.12,6.77,1.84,2,0.16465,0
3966,2028-11-09,35,Employed,Divorced,1,North,757,32,0.9,0.77,5.34,2.82,2,0.12474999999999999,0
3967,2028-11-10,51,Employed,Divorced,2,North,419,81,0.02,2.83,6.21,3.13,2,0.19299999999999998,0
3968,2028-11-11,69,Employed,Single,3,East,345,98,0.79,4.02,3.86,3.19,3,0.18785000000000002,0
3969,2028-11-12,49,Employed,Single,2,North,542,19,0.86,3.62,2.35,2.48,1,0.13505,0
3970,2028-11-13,46,Self-Employed,Single,0,East,610,94,1.01,2.4,3.61,3.6,3,0.13655,0
3971,2028-11-14,38,Unemployed,Single,2,East,861,68,0.25,1.77,3.89,3.51,2,0.08150000000000002,0
3972,2028-11-15,52,Employed,Single,2,South,630,95,0.36,2.82,3.62,2.14,3,0.1274,0
3973,2028-11-16,42,Unemployed,Widowed,1,North,310,51,1.13,2.97,3.16,3.36,2,0.20359999999999998,0
3974,2028-11-17,58,Unemployed,Married,1,North,723,110,0.25,2.09,3.56,3.08,3,0.11115,0
3975,2028-11-18,37,Retired,Married,3,South,347,41,0.62,-0.39,4.34,3.25,2,0.23384999999999997,1
3976,2028-11-19,43,Employed,Married,2,North,676,82,0.38,0.44,3.47,2.69,2,0.13895000000000002,1
3977,2028-11-20,44,Retired,Married,2,South,867,0,0.82,2.46,8.85,2.35,1,0.0979,0
3978,2028-11-21,28,Employed,Married,3,West,307,62,1.48,2.32,2.9,2.93,2,0.20955,0
3979,2028-11-22,61,Self-Employed,Married,4,North,825,6,1.28,1.54,5.66,3.19,1,0.10164999999999999,0
3980,2028-11-23,26,Employed,Single,3,East,669,57,0.4,2.27,4.19,3.2,2,0.126,0
3981,2028-11-24,25,Employed,Married,1,South,739,85,0.55,0.54,5.81,3.17,2,0.1339,0
3982,2028-11-25,64,Unemployed,Married,1,East,865,49,1.38,1.82,4.64,2.46,2,0.08375,0
3983,2028-11-26,49,Employed,Married,2,East,783,33,1.35,1.66,6.28,3.69,2,0.11405000000000001,0
3984,2028-11-27,48,Employed,Widowed,1,North,572,50,0.24,0.04,4.4,3.6,2,0.17359999999999998,0
3985,2028-11-28,31,Employed,Married,3,South,430,119,1.24,2.09,5.13,3.12,3,0.19225,0
3986,2028-11-29,21,Self-Employed,Married,2,West,820,119,0.45,0.47,1.69,2.52,3,0.09375,0
3987,2028-11-30,63,Employed,Single,3,East,413,9,0.82,2.88,2.94,3.13,1,0.17764999999999997,0
3988,2028-12-01,39,Unemployed,Married,3,East,831,110,0.01,2.33,2.67,2.79,3,0.07730000000000001,0
3989,2028-12-02,29,Employed,Single,2,West,798,105,1.5,1.33,7.27,2.82,3,0.11854999999999999,0
3990,2028-12-03,47,Employed,Single,4,South,638,25,1.14,0.98,6.4,3.34,1,0.1577,1
3991,2028-12-04,54,Employed,Single,1,North,320,31,0.36,0.61,5.29,2.79,2,0.23535,0
3992,2028-12-05,64,Employed,Married,0,East,332,41,1.03,1.52,6.57,3.71,2,0.22964999999999997,1
3993,2028-12-06,24,Employed,Single,0,North,432,90,0.44,2.77,3.48,3.32,3,0.17669999999999997,0
3994,2028-12-07,56,Employed,Divorced,0,South,325,61,0.13,1.66,7.23,3.5,2,0.23329999999999998,0
3995,2028-12-08,38,Retired,Single,1,West,663,11,0.64,1.83,5.15,2.55,1,0.1367,1
3996,2028-12-09,35,Self-Employed,Divorced,4,North,391,39,0.92,0.89,4.64,2.69,2,0.21155000000000002,0
3997,2028-12-10,33,Employed,Married,3,South,844,86,0.13,1.49,6.52,2.38,2,0.1017,0
3998,2028-12-11,39,Employed,Single,2,North,537,77,0.78,1.77,6.43,3.66,2,0.17520000000000002,1
3999,2028-12-12,69,Unemployed,Single,4,North,317,33,0.77,2.12,2.87,4.44,2,0.20889999999999997,0
4000,2028-12-13,26,Employed,Married,0,East,573,80,0.94,1.82,6.29,3.26,2,0.16500000000000004,0
4001,2028-12-14,68,Employed,Married,1,North,588,69,0.37,2.45,4.74,3.13,2,0.1472,0
4002,2028-12-15,32,Unemployed,Married,1,East,326,26,0.03,2.65,5.42,2.76,1,0.21409999999999998,1
4003,2028-12-16,57,Self-Employed,Single,2,South,733,7,0.49,3.53,4.38,3.81,1,0.09834999999999999,0
4004,2028-12-17,37,Self-Employed,Married,3,South,407,96,0.6,2.22,3.35,2.98,3,0.1878,0
4005,2028-12-18,43,Employed,Widowed,4,East,623,98,0.95,2.42,2.97,2.68,3,0.12990000000000002,0
4006,2028-12-19,46,Employed,Single,4,West,830,46,1.4,1.48,4.07,2.26,2,0.09305,0
4007,2028-12-20,49,Self-Employed,Married,4,North,403,80,0.31,3.54,5.65,2.48,2,0.1871,0
4008,2028-12-21,53,Employed,Single,3,South,631,25,1.03,1.53,5.38,3.04,1,0.14884999999999998,1
4009,2028-12-22,47,Employed,Married,3,South,661,56,0.15,2.6,5.3,2.08,2,0.13025,1
4010,2028-12-23,45,Employed,Married,3,West,588,6,0.29,1.51,6.2,2.39,1,0.1639,0
4011,2028-12-24,30,Employed,Single,2,South,743,109,0.76,1.86,4.92,3.83,3,0.11525,0
4012,2028-12-25,67,Retired,Single,1,East,336,87,1.06,2.02,7.84,3.41,2,0.22999999999999998,0
4013,2028-12-26,43,Unemployed,Single,0,West,647,88,1.29,0.05,5.57,2.84,2,0.16060000000000002,0
4014,2028-12-27,41,Unemployed,Married,3,South,342,98,1.12,2.2,3.52,3.47,3,0.2051,1
4015,2028-12-28,41,Employed,Married,1,West,425,25,0.02,1.92,2.99,2.62,1,0.1845,0
4016,2028-12-29,63,Employed,Widowed,3,West,308,58,1.03,1.33,5.5,3.39,2,0.2322,1
4017,2028-12-30,33,Employed,Married,0,South,825,113,1.24,1.0,4.68,2.82,3,0.10214999999999999,0
4018,2028-12-31,57,Employed,Single,3,South,430,117,0.79,1.36,3.27,3.98,3,0.19024999999999997,1
4019,2029-01-01,53,Retired,Divorced,1,South,624,68,1.45,0.94,4.76,2.43,2,0.1534,0
4020,2029-01-02,44,Employed,Married,2,West,483,115,0.01,1.5,4.17,3.77,3,0.1801,0
4021,2029-01-03,64,Employed,Married,0,East,581,117,1.23,1.33,4.33,2.94,3,0.1581,1
4022,2029-01-04,31,Employed,Single,1,East,352,46,0.5,1.65,7.04,2.06,2,0.22569999999999998,0
4023,2029-01-05,37,Self-Employed,Single,4,North,852,101,0.98,2.76,6.08,3.15,3,0.08480000000000001,1
4024,2029-01-06,24,Employed,Divorced,4,South,832,34,1.04,1.09,6.57,3.35,2,0.10894999999999999,0
4025,2029-01-07,67,Employed,Married,4,East,676,29,0.46,1.42,7.58,3.75,1,0.1497,0
4026,2029-01-08,45,Employed,Single,2,North,594,49,1.49,2.12,5.19,3.38,2,0.15125,0
4027,2029-01-09,50,Unemployed,Married,3,North,507,88,0.15,1.02,5.38,2.53,2,0.18495,0
4028,2029-01-10,29,Employed,Divorced,3,South,776,23,0.24,2.76,5.49,3.52,1,0.10085000000000001,0
4029,2029-01-11,41,Retired,Single,3,North,368,29,1.34,1.04,6.66,3.03,1,0.2259,0
4030,2029-01-12,40,Unemployed,Married,2,East,736,83,0.18,2.13,6.58,2.21,2,0.12260000000000001,1
4031,2029-01-13,39,Employed,Widowed,4,North,600,53,0.57,3.06,4.12,2.96,2,0.135,0
4032,2029-01-14,39,Unemployed,Single,3,North,326,66,1.1,1.02,3.28,2.41,2,0.21969999999999998,1
4033,2029-01-15,32,Employed,Married,2,East,852,31,1.19,1.2,3.39,2.93,2,0.08695,1
4034,2029-01-16,57,Retired,Married,2,North,405,7,1.43,1.55,5.08,3.36,1,0.20365,0
4035,2029-01-17,62,Employed,Married,1,North,885,114,1.18,2.02,3.15,2.44,3,0.0693,0
4036,2029-01-18,37,Employed,Single,3,West,871,49,1.27,1.87,5.55,3.15,2,0.0863,0
4037,2029-01-19,57,Employed,Single,4,North,310,46,1.42,1.98,1.81,3.54,2,0.20675,0
4038,2029-01-20,68,Employed,Married,0,North,515,86,0.83,2.51,7.81,2.69,2,0.1802,0
4039,2029-01-21,59,Retired,Single,2,West,620,45,0.52,1.81,2.94,2.86,2,0.1366,0
4040,2029-01-22,48,Employed,Married,1,West,759,79,1.14,0.53,4.02,3.53,2,0.12005,0
4041,2029-01-23,61,Self-Employed,Single,0,West,825,34,0.25,3.27,4.13,3.56,2,0.07669999999999999,0
4042,2029-01-24,55,Employed,Single,2,South,878,60,0.1,2.43,7.2,2.42,2,0.0872,0
4043,2029-01-25,67,Retired,Widowed,1,South,459,88,1.18,0.73,4.99,2.48,2,0.19790000000000002,0
4044,2029-01-26,68,Employed,Married,3,East,763,78,1.43,1.82,3.4,3.4,2,0.10305,0
4045,2029-01-27,38,Employed,Widowed,1,North,821,50,0.66,2.79,4.89,2.88,2,0.08629999999999999,0
4046,2029-01-28,34,Employed,Single,2,East,572,62,0.24,1.09,5.07,2.92,2,0.16645,0
4047,2029-01-29,55,Unemployed,Married,3,South,540,7,0.75,2.92,5.58,2.12,1,0.1587,0
4048,2029-01-30,64,Employed,Single,4,North,466,33,0.59,1.03,3.36,2.77,2,0.185,1
4049,2029-01-31,61,Employed,Married,1,North,868,24,0.56,2.43,6.33,2.92,1,0.08535000000000001,0
4050,2029-02-01,27,Employed,Married,0,West,626,112,0.94,-0.56,5.2,3.36,3,0.1701,0
4051,2029-02-02,61,Unemployed,Single,3,South,828,43,0.26,2.94,7.2,2.81,2,0.09460000000000002,0
4052,2029-02-03,33,Employed,Divorced,3,North,572,82,0.57,0.11,4.74,3.36,2,0.17459999999999998,0
4053,2029-02-04,38,Self-Employed,Single,4,West,675,42,1.3,3.19,4.89,2.91,2,0.1188,0
4054,2029-02-05,57,Employed,Married,1,North,674,49,1.09,0.83,4.75,3.63,2,0.14195000000000002,0
4055,2029-02-06,33,Unemployed,Widowed,0,South,633,12,0.08,3.88,6.88,2.99,1,0.13235000000000002,0
4056,2029-02-07,56,Retired,Divorced,4,East,302,45,0.77,2.1,6.03,2.74,2,0.22864999999999996,1
4057,2029-02-08,51,Employed,Widowed,1,East,542,75,0.14,3.02,3.9,2.63,2,0.1488,0
4058,2029-02-09,22,Employed,Single,0,North,350,78,1.44,1.81,9.01,2.48,2,0.23445,0
4059,2029-02-10,36,Employed,Single,0,West,649,86,0.37,0.48,4.04,3.16,2,0.14815,0
4060,2029-02-11,29,Employed,Single,2,West,473,52,1.4,1.06,4.21,3.98,2,0.1872,0
4061,2029-02-12,29,Employed,Married,0,West,415,62,1.25,2.47,6.45,3.39,2,0.19879999999999998,0
4062,2029-02-13,58,Self-Employed,Married,1,South,660,103,0.83,4.9,4.76,3.21,3,0.1048,1
4063,2029-02-14,31,Employed,Single,4,East,654,1,0.5,3.44,3.38,2.38,1,0.11399999999999999,0
4064,2029-02-15,42,Retired,Married,4,East,375,39,1.29,2.09,6.85,2.41,2,0.2146,0
4065,2029-02-16,53,Employed,Single,2,North,380,22,0.23,2.94,8.0,3.48,1,0.2106,0
4066,2029-02-17,56,Self-Employed,Single,1,East,528,58,0.27,2.22,3.46,3.23,2,0.15810000000000002,0
4067,2029-02-18,65,Employed,Married,0,West,371,68,0.34,1.77,6.84,2.68,2,0.21875,0
4068,2029-02-19,43,Employed,Married,2,South,702,33,0.9,2.06,4.26,2.14,2,0.1202,1
4069,2029-02-20,65,Employed,Married,3,West,517,73,0.47,1.43,1.88,2.9,2,0.16085,0
4070,2029-02-21,65,Employed,Single,1,West,751,26,1.48,2.07,5.98,2.55,1,0.11645,0
